"Country","Gender","Score by Gender","Immigration Status","Score by Immigration","Language","Score by Language","Internet: Y/N","Score by Internet","Computer: Y/N","Score by Computer"
"Kazakhstan","Female",0.47392739850306,"Other country",0.42075522229085704,"Other language",0.4105365448139,"Internet at home: Yes",0.45533468304732105,"Computer for school work at home: Yes",0.4519117046826471
"Malta","Female",-0.16,"Other country",-0.02,"Other language",-0.14,"Internet at home: Yes",-0.13,"Computer for school work at home: Yes",-0.12000000000000001
"Morocco","Female",-0.11,"Other country",0.21000000000000002,"Other language",-0.07,"Internet at home: Yes",0.04,"Computer for school work at home: Yes",0.06
"Panama","Female",0.07,"Other country",0.25,"Other language",0.16,"Internet at home: Yes",0.18,"Computer for school work at home: Yes",0.18
"Russia","Female",0.4420962533481869,"Other country",0.4995924554263979,"Other language",0.24441140569885203,"Internet at home: Yes",0.419090221595509,"Computer for school work at home: Yes",0.424036022287495
"Serbia","Female",0,"Other country",-0.19,"Other language",-0.12000000000000001,"Internet at home: Yes",-0.01,"Computer for school work at home: Yes",0
"Singapore","Female",0.111693344344097,"Other country",0.327163064943669,"Other language",0.06629535964275969,"Internet at home: Yes",0.0964776654896377,"Computer for school work at home: Yes",0.11413111189662202
"Thailand","Female",0.27923089989402905,"Other country",0.311592892305128,"Other language",0.09172663008400012,"Internet at home: Yes",0.33384519063667395,"Computer for school work at home: Yes",0.37358773182955307
"Selected countries and jurisdictions","Male",8.417660693911839e-4,"Other country",0.06989718488872652,"Other language",0.04115320095569021,"Internet at home: Yes",0.0168670348225938,"Computer for school work at home: Yes",0.025023703593490997
"International Average (OECD)","Male",-0.06892047488054141,"Other country",0.013136793382027799,"Other language",0.043399279280571995,"Internet at home: Yes",-0.0671944293683727,"Computer for school work at home: Yes",-0.0628660853700361
"Chile","Male",0.16,"Other country",0.16,"Other language",0.37,"Internet at home: Yes",0.19,"Computer for school work at home: Yes",0.2
"Greece","Male",-0.250917996496517,"Other country",-0.15323796335855797,"Other language",-3.6081772312978206e-4,"Internet at home: Yes",-0.31236385921295506,"Computer for school work at home: Yes",-0.318286009479037
"Israel","Male",-0.08,"Other country",-0.02,"Other language",-0.03,"Internet at home: Yes",-0.12000000000000001,"Computer for school work at home: Yes",-0.12000000000000001
"Korea","Male",-0.47745115006541,"Other country",-0.39773381627123294,"Other language",-0.37057214079311596,"Internet at home: Yes",-0.445036031121746,"Computer for school work at home: Yes",-0.43643048418177405
"Latvia","Male",0.05988212598747761,"Other country",0.276796264867634,"Other language",0.17826730945974703,"Internet at home: Yes",0.10618631085459898,"Computer for school work at home: Yes",0.11416669658240101
"Lithuania","Male",0.174418018994887,"Other country",0.31449264811593597,"Other language",0.166484570048231,"Internet at home: Yes",0.17266612077732602,"Computer for school work at home: Yes",0.17753871355256903
"Slovak Republic","Male",-0.04,"Other country",-0.04,"Other language",0.11,"Internet at home: Yes",-0.06,"Computer for school work at home: Yes",-0.06
"Spain","Male",-0.0960690738596398,"Other country",-0.0355566124393676,"Other language",-0.08300582317883823,"Internet at home: Yes",-0.0707335044655037,"Computer for school work at home: Yes",-0.0596385161619812
"Albania","Male",0.17199169976253603,"Other country",0.08847785135835069,"Other language",0.20773811628182903,"Internet at home: Yes",0.19021923148461103,"Computer for school work at home: Yes",0.20467600679464698
"Brunei Darussalam","Male",-0.0070135101836189895,"Other country",0.19880952953665698,"Other language",0.030943846078225305,"Internet at home: Yes",0.111768059637208,"Computer for school work at home: Yes",0.13277403931408197
"Chinese Taipei","Male",-0.5763903466486361,"Other country",-0.29847735810143,"Other language",-0.5497556359668961,"Internet at home: Yes",-0.579961828388967,"Computer for school work at home: Yes",-0.5632567068968579
"Costa Rica","Male",0.29000000000000004,"Other country",0.1,"Other language",0.32999999999999996,"Internet at home: Yes",0.32,"Computer for school work at home: Yes",0.32
"Croatia","Male",-0.21424067246183004,"Other country",-0.111685534202785,"Other language",-0.103428324769674,"Internet at home: Yes",-0.18298772083907897,"Computer for school work at home: Yes",-0.18530958028565597
"Hong Kong (China)","Male",-0.36611897882085304,"Other country",-0.35328192392411,"Other language",0.005644645359839089,"Internet at home: Yes",-0.33558356903724107,"Computer for school work at home: Yes",-0.338481164749102
"Kazakhstan","Male",0.4461729597202951,"Other country",0.42075522229085704,"Other language",0.4105365448139,"Internet at home: Yes",0.45533468304732105,"Computer for school work at home: Yes",0.4519117046826471
"Malta","Male",-0.08,"Other country",-0.02,"Other language",-0.14,"Internet at home: Yes",-0.13,"Computer for school work at home: Yes",-0.12000000000000001
"Morocco","Male",0,"Other country",0.21000000000000002,"Other language",-0.07,"Internet at home: Yes",0.04,"Computer for school work at home: Yes",0.06
"Panama","Male",0.14,"Other country",0.25,"Other language",0.16,"Internet at home: Yes",0.18,"Computer for school work at home: Yes",0.18
"Russia","Male",0.3694453647186389,"Other country",0.4995924554263979,"Other language",0.24441140569885203,"Internet at home: Yes",0.419090221595509,"Computer for school work at home: Yes",0.424036022287495
"Serbia","Male",-0.01,"Other country",-0.19,"Other language",-0.12000000000000001,"Internet at home: Yes",-0.01,"Computer for school work at home: Yes",0
"Singapore","Male",0.0799115927484527,"Other country",0.327163064943669,"Other language",0.06629535964275969,"Internet at home: Yes",0.0964776654896377,"Computer for school work at home: Yes",0.11413111189662202
"Thailand","Male",0.321509794371319,"Other country",0.311592892305128,"Other language",0.09172663008400012,"Internet at home: Yes",0.33384519063667395,"Computer for school work at home: Yes",0.37358773182955307
"Selected countries and jurisdictions","Female",0.0015133156693854799,"Country of test",-0.00384298277938669,"Language of the test",0.017448964083683797,"Internet at home: No",-0.08180171969381599,"Computer for school work at home: Yes",0.025023703593490997
"International Average (OECD)","Female",-0.0659015149673937,"Country of test",-0.0720638591856193,"Language of the test",-0.0747465690645499,"Internet at home: No",-0.0416736362768416,"Computer for school work at home: Yes",-0.0628660853700361
"Chile","Female",0.19,"Country of test",0.18,"Language of the test",0.17,"Internet at home: No",0.02,"Computer for school work at home: Yes",0.2
"Greece","Female",-0.3620614035355749,"Country of test",-0.31717516045673294,"Language of the test",-0.32713305202461396,"Internet at home: No",-0.210124677540207,"Computer for school work at home: Yes",-0.318286009479037
"Israel","Female",-0.13,"Country of test",-0.12000000000000001,"Language of the test",-0.13,"Internet at home: No",0.2,"Computer for school work at home: Yes",-0.12000000000000001
"Korea","Female",-0.415095653493892,"Country of test",-0.447626351410439,"Language of the test",-0.447165845295755,"Internet at home: No",-0.5554660627643899,"Computer for school work at home: Yes",-0.43643048418177405
"Latvia","Female",0.148814355053156,"Country of test",0.10131677168425002,"Language of the test",0.0964536554054696,"Internet at home: No",0.0933193913053097,"Computer for school work at home: Yes",0.11416669658240101
"Lithuania","Female",0.17423892326085996,"Country of test",0.170030505023462,"Language of the test",0.17453793903018003,"Internet at home: No",0.26482725057485706,"Computer for school work at home: Yes",0.17753871355256903
"Slovak Republic","Female",-0.08,"Country of test",-0.06,"Language of the test",-0.07,"Internet at home: No",0.09,"Computer for school work at home: Yes",-0.06
"Spain","Female",-0.0514068812833004,"Country of test",-0.0786470047153336,"Language of the test",-0.07059309927368182,"Internet at home: No",-0.229694199105839,"Computer for school work at home: Yes",-0.0596385161619812
"Albania","Female",0.144397549971612,"Country of test",0.16205594091947,"Language of the test",0.15424438855539108,"Internet at home: No",0.0038366881230716787,"Computer for school work at home: Yes",0.20467600679464698
"Brunei Darussalam","Female",0.125147581758384,"Country of test",0.047788207799442706,"Language of the test",0.2759171632232871,"Internet at home: No",-0.14764782691417996,"Computer for school work at home: Yes",0.13277403931408197
"Chinese Taipei","Female",-0.5966148650659587,"Country of test",-0.5902472897766627,"Language of the test",-0.5923045342852609,"Internet at home: No",-0.703848384229403,"Computer for school work at home: Yes",-0.5632567068968579
"Costa Rica","Female",0.26,"Country of test",0.28,"Language of the test",0.27,"Internet at home: No",0.03,"Computer for school work at home: Yes",0.32
"Croatia","Female",-0.15364191208540703,"Country of test",-0.185571302932829,"Language of the test",-0.185877346748063,"Internet at home: No",-0.29924138201571693,"Computer for school work at home: Yes",-0.18530958028565597
"Hong Kong (China)","Female",-0.31617175409606196,"Country of test",-0.336811205304638,"Language of the test",-0.4188835822853911,"Internet at home: No",-0.592447808352792,"Computer for school work at home: Yes",-0.338481164749102
"Kazakhstan","Female",0.47392739850306,"Country of test",0.46354086987129706,"Language of the test",0.46510031591705503,"Internet at home: No",0.492435571060177,"Computer for school work at home: Yes",0.4519117046826471
"Malta","Female",-0.16,"Country of test",-0.13,"Language of the test",-0.06,"Internet at home: No",0.32999999999999996,"Computer for school work at home: Yes",-0.12000000000000001
"Morocco","Female",-0.11,"Country of test",-0.06,"Language of the test",0.12000000000000001,"Internet at home: No",-0.19,"Computer for school work at home: Yes",0.06
"Panama","Female",0.07,"Country of test",0.1,"Language of the test",0.1,"Internet at home: No",-0.06,"Computer for school work at home: Yes",0.18
"Russia","Female",0.4420962533481869,"Country of test",0.40432886826598213,"Language of the test",0.420636688499517,"Internet at home: No",-0.26391246332760415,"Computer for school work at home: Yes",0.424036022287495
"Serbia","Female",0,"Country of test",0,"Language of the test",0,"Internet at home: No",-0.2,"Computer for school work at home: Yes",0
"Singapore","Female",0.111693344344097,"Country of test",0.042213507137414806,"Language of the test",0.11787096904347398,"Internet at home: No",0.0168724611097907,"Computer for school work at home: Yes",0.11413111189662202
"Thailand","Female",0.27923089989402905,"Country of test",0.29712716542120204,"Language of the test",0.30336701557854,"Internet at home: No",0.11021686628107902,"Computer for school work at home: Yes",0.37358773182955307
"Selected countries and jurisdictions","Male",8.417660693911839e-4,"Country of test",-0.00384298277938669,"Language of the test",0.017448964083683797,"Internet at home: No",-0.08180171969381599,"Computer for school work at home: Yes",0.025023703593490997
"International Average (OECD)","Male",-0.06892047488054141,"Country of test",-0.0720638591856193,"Language of the test",-0.0747465690645499,"Internet at home: No",-0.0416736362768416,"Computer for school work at home: Yes",-0.0628660853700361
"Chile","Male",0.16,"Country of test",0.18,"Language of the test",0.17,"Internet at home: No",0.02,"Computer for school work at home: Yes",0.2
"Greece","Male",-0.250917996496517,"Country of test",-0.31717516045673294,"Language of the test",-0.32713305202461396,"Internet at home: No",-0.210124677540207,"Computer for school work at home: Yes",-0.318286009479037
"Israel","Male",-0.08,"Country of test",-0.12000000000000001,"Language of the test",-0.13,"Internet at home: No",0.2,"Computer for school work at home: Yes",-0.12000000000000001
"Korea","Male",-0.47745115006541,"Country of test",-0.447626351410439,"Language of the test",-0.447165845295755,"Internet at home: No",-0.5554660627643899,"Computer for school work at home: Yes",-0.43643048418177405
"Latvia","Male",0.05988212598747761,"Country of test",0.10131677168425002,"Language of the test",0.0964536554054696,"Internet at home: No",0.0933193913053097,"Computer for school work at home: Yes",0.11416669658240101
"Lithuania","Male",0.174418018994887,"Country of test",0.170030505023462,"Language of the test",0.17453793903018003,"Internet at home: No",0.26482725057485706,"Computer for school work at home: Yes",0.17753871355256903
"Slovak Republic","Male",-0.04,"Country of test",-0.06,"Language of the test",-0.07,"Internet at home: No",0.09,"Computer for school work at home: Yes",-0.06
"Spain","Male",-0.0960690738596398,"Country of test",-0.0786470047153336,"Language of the test",-0.07059309927368182,"Internet at home: No",-0.229694199105839,"Computer for school work at home: Yes",-0.0596385161619812
"Albania","Male",0.17199169976253603,"Country of test",0.16205594091947,"Language of the test",0.15424438855539108,"Internet at home: No",0.0038366881230716787,"Computer for school work at home: Yes",0.20467600679464698
"Brunei Darussalam","Male",-0.0070135101836189895,"Country of test",0.047788207799442706,"Language of the test",0.2759171632232871,"Internet at home: No",-0.14764782691417996,"Computer for school work at home: Yes",0.13277403931408197
"Chinese Taipei","Male",-0.5763903466486361,"Country of test",-0.5902472897766627,"Language of the test",-0.5923045342852609,"Internet at home: No",-0.703848384229403,"Computer for school work at home: Yes",-0.5632567068968579
"Costa Rica","Male",0.29000000000000004,"Country of test",0.28,"Language of the test",0.27,"Internet at home: No",0.03,"Computer for school work at home: Yes",0.32
"Croatia","Male",-0.21424067246183004,"Country of test",-0.185571302932829,"Language of the test",-0.185877346748063,"Internet at home: No",-0.29924138201571693,"Computer for school work at home: Yes",-0.18530958028565597
"Hong Kong (China)","Male",-0.36611897882085304,"Country of test",-0.336811205304638,"Language of the test",-0.4188835822853911,"Internet at home: No",-0.592447808352792,"Computer for school work at home: Yes",-0.338481164749102
"Kazakhstan","Male",0.4461729597202951,"Country of test",0.46354086987129706,"Language of the test",0.46510031591705503,"Internet at home: No",0.492435571060177,"Computer for school work at home: Yes",0.4519117046826471
"Malta","Male",-0.08,"Country of test",-0.13,"Language of the test",-0.06,"Internet at home: No",0.32999999999999996,"Computer for school work at home: Yes",-0.12000000000000001
"Morocco","Male",0,"Country of test",-0.06,"Language of the test",0.12000000000000001,"Internet at home: No",-0.19,"Computer for school work at home: Yes",0.06
"Panama","Male",0.14,"Country of test",0.1,"Language of the test",0.1,"Internet at home: No",-0.06,"Computer for school work at home: Yes",0.18
"Russia","Male",0.3694453647186389,"Country of test",0.40432886826598213,"Language of the test",0.420636688499517,"Internet at home: No",-0.26391246332760415,"Computer for school work at home: Yes",0.424036022287495
"Serbia","Male",-0.01,"Country of test",0,"Language of the test",0,"Internet at home: No",-0.2,"Computer for school work at home: Yes",0
"Singapore","Male",0.0799115927484527,"Country of test",0.042213507137414806,"Language of the test",0.11787096904347398,"Internet at home: No",0.0168724611097907,"Computer for school work at home: Yes",0.11413111189662202
"Thailand","Male",0.321509794371319,"Country of test",0.29712716542120204,"Language of the test",0.30336701557854,"Internet at home: No",0.11021686628107902,"Computer for school work at home: Yes",0.37358773182955307
"Selected countries and jurisdictions","Female",0.0015133156693854799,"Other country",0.06989718488872652,"Language of the test",0.017448964083683797,"Internet at home: No",-0.08180171969381599,"Computer for school work at home: Yes",0.025023703593490997
"International Average (OECD)","Female",-0.0659015149673937,"Other country",0.013136793382027799,"Language of the test",-0.0747465690645499,"Internet at home: No",-0.0416736362768416,"Computer for school work at home: Yes",-0.0628660853700361
"Chile","Female",0.19,"Other country",0.16,"Language of the test",0.17,"Internet at home: No",0.02,"Computer for school work at home: Yes",0.2
"Greece","Female",-0.3620614035355749,"Other country",-0.15323796335855797,"Language of the test",-0.32713305202461396,"Internet at home: No",-0.210124677540207,"Computer for school work at home: Yes",-0.318286009479037
"Israel","Female",-0.13,"Other country",-0.02,"Language of the test",-0.13,"Internet at home: No",0.2,"Computer for school work at home: Yes",-0.12000000000000001
"Korea","Female",-0.415095653493892,"Other country",-0.39773381627123294,"Language of the test",-0.447165845295755,"Internet at home: No",-0.5554660627643899,"Computer for school work at home: Yes",-0.43643048418177405
"Latvia","Female",0.148814355053156,"Other country",0.276796264867634,"Language of the test",0.0964536554054696,"Internet at home: No",0.0933193913053097,"Computer for school work at home: Yes",0.11416669658240101
"Lithuania","Female",0.17423892326085996,"Other country",0.31449264811593597,"Language of the test",0.17453793903018003,"Internet at home: No",0.26482725057485706,"Computer for school work at home: Yes",0.17753871355256903
"Slovak Republic","Female",-0.08,"Other country",-0.04,"Language of the test",-0.07,"Internet at home: No",0.09,"Computer for school work at home: Yes",-0.06
"Spain","Female",-0.0514068812833004,"Other country",-0.0355566124393676,"Language of the test",-0.07059309927368182,"Internet at home: No",-0.229694199105839,"Computer for school work at home: Yes",-0.0596385161619812
"Albania","Female",0.144397549971612,"Other country",0.08847785135835069,"Language of the test",0.15424438855539108,"Internet at home: No",0.0038366881230716787,"Computer for school work at home: Yes",0.20467600679464698
"Brunei Darussalam","Female",0.125147581758384,"Other country",0.19880952953665698,"Language of the test",0.2759171632232871,"Internet at home: No",-0.14764782691417996,"Computer for school work at home: Yes",0.13277403931408197
"Chinese Taipei","Female",-0.5966148650659587,"Other country",-0.29847735810143,"Language of the test",-0.5923045342852609,"Internet at home: No",-0.703848384229403,"Computer for school work at home: Yes",-0.5632567068968579
"Costa Rica","Female",0.26,"Other country",0.1,"Language of the test",0.27,"Internet at home: No",0.03,"Computer for school work at home: Yes",0.32
"Croatia","Female",-0.15364191208540703,"Other country",-0.111685534202785,"Language of the test",-0.185877346748063,"Internet at home: No",-0.29924138201571693,"Computer for school work at home: Yes",-0.18530958028565597
"Hong Kong (China)","Female",-0.31617175409606196,"Other country",-0.35328192392411,"Language of the test",-0.4188835822853911,"Internet at home: No",-0.592447808352792,"Computer for school work at home: Yes",-0.338481164749102
"Kazakhstan","Female",0.47392739850306,"Other country",0.42075522229085704,"Language of the test",0.46510031591705503,"Internet at home: No",0.492435571060177,"Computer for school work at home: Yes",0.4519117046826471
"Malta","Female",-0.16,"Other country",-0.02,"Language of the test",-0.06,"Internet at home: No",0.32999999999999996,"Computer for school work at home: Yes",-0.12000000000000001
"Morocco","Female",-0.11,"Other country",0.21000000000000002,"Language of the test",0.12000000000000001,"Internet at home: No",-0.19,"Computer for school work at home: Yes",0.06
"Panama","Female",0.07,"Other country",0.25,"Language of the test",0.1,"Internet at home: No",-0.06,"Computer for school work at home: Yes",0.18
"Russia","Female",0.4420962533481869,"Other country",0.4995924554263979,"Language of the test",0.420636688499517,"Internet at home: No",-0.26391246332760415,"Computer for school work at home: Yes",0.424036022287495
"Serbia","Female",0,"Other country",-0.19,"Language of the test",0,"Internet at home: No",-0.2,"Computer for school work at home: Yes",0
"Singapore","Female",0.111693344344097,"Other country",0.327163064943669,"Language of the test",0.11787096904347398,"Internet at home: No",0.0168724611097907,"Computer for school work at home: Yes",0.11413111189662202
"Thailand","Female",0.27923089989402905,"Other country",0.311592892305128,"Language of the test",0.30336701557854,"Internet at home: No",0.11021686628107902,"Computer for school work at home: Yes",0.37358773182955307
"Selected countries and jurisdictions","Male",8.417660693911839e-4,"Other country",0.06989718488872652,"Language of the test",0.017448964083683797,"Internet at home: No",-0.08180171969381599,"Computer for school work at home: Yes",0.025023703593490997
"International Average (OECD)","Male",-0.06892047488054141,"Other country",0.013136793382027799,"Language of the test",-0.0747465690645499,"Internet at home: No",-0.0416736362768416,"Computer for school work at home: Yes",-0.0628660853700361
"Chile","Male",0.16,"Other country",0.16,"Language of the test",0.17,"Internet at home: No",0.02,"Computer for school work at home: Yes",0.2
"Greece","Male",-0.250917996496517,"Other country",-0.15323796335855797,"Language of the test",-0.32713305202461396,"Internet at home: No",-0.210124677540207,"Computer for school work at home: Yes",-0.318286009479037
"Israel","Male",-0.08,"Other country",-0.02,"Language of the test",-0.13,"Internet at home: No",0.2,"Computer for school work at home: Yes",-0.12000000000000001
"Korea","Male",-0.47745115006541,"Other country",-0.39773381627123294,"Language of the test",-0.447165845295755,"Internet at home: No",-0.5554660627643899,"Computer for school work at home: Yes",-0.43643048418177405
"Latvia","Male",0.05988212598747761,"Other country",0.276796264867634,"Language of the test",0.0964536554054696,"Internet at home: No",0.0933193913053097,"Computer for school work at home: Yes",0.11416669658240101
"Lithuania","Male",0.174418018994887,"Other country",0.31449264811593597,"Language of the test",0.17453793903018003,"Internet at home: No",0.26482725057485706,"Computer for school work at home: Yes",0.17753871355256903
"Slovak Republic","Male",-0.04,"Other country",-0.04,"Language of the test",-0.07,"Internet at home: No",0.09,"Computer for school work at home: Yes",-0.06
"Spain","Male",-0.0960690738596398,"Other country",-0.0355566124393676,"Language of the test",-0.07059309927368182,"Internet at home: No",-0.229694199105839,"Computer for school work at home: Yes",-0.0596385161619812
"Albania","Male",0.17199169976253603,"Other country",0.08847785135835069,"Language of the test",0.15424438855539108,"Internet at home: No",0.0038366881230716787,"Computer for school work at home: Yes",0.20467600679464698
"Brunei Darussalam","Male",-0.0070135101836189895,"Other country",0.19880952953665698,"Language of the test",0.2759171632232871,"Internet at home: No",-0.14764782691417996,"Computer for school work at home: Yes",0.13277403931408197
"Chinese Taipei","Male",-0.5763903466486361,"Other country",-0.29847735810143,"Language of the test",-0.5923045342852609,"Internet at home: No",-0.703848384229403,"Computer for school work at home: Yes",-0.5632567068968579
"Costa Rica","Male",0.29000000000000004,"Other country",0.1,"Language of the test",0.27,"Internet at home: No",0.03,"Computer for school work at home: Yes",0.32
"Croatia","Male",-0.21424067246183004,"Other country",-0.111685534202785,"Language of the test",-0.185877346748063,"Internet at home: No",-0.29924138201571693,"Computer for school work at home: Yes",-0.18530958028565597
"Hong Kong (China)","Male",-0.36611897882085304,"Other country",-0.35328192392411,"Language of the test",-0.4188835822853911,"Internet at home: No",-0.592447808352792,"Computer for school work at home: Yes",-0.338481164749102
"Kazakhstan","Male",0.4461729597202951,"Other country",0.42075522229085704,"Language of the test",0.46510031591705503,"Internet at home: No",0.492435571060177,"Computer for school work at home: Yes",0.4519117046826471
"Malta","Male",-0.08,"Other country",-0.02,"Language of the test",-0.06,"Internet at home: No",0.32999999999999996,"Computer for school work at home: Yes",-0.12000000000000001
"Morocco","Male",0,"Other country",0.21000000000000002,"Language of the test",0.12000000000000001,"Internet at home: No",-0.19,"Computer for school work at home: Yes",0.06
"Panama","Male",0.14,"Other country",0.25,"Language of the test",0.1,"Internet at home: No",-0.06,"Computer for school work at home: Yes",0.18
"Russia","Male",0.3694453647186389,"Other country",0.4995924554263979,"Language of the test",0.420636688499517,"Internet at home: No",-0.26391246332760415,"Computer for school work at home: Yes",0.424036022287495
"Serbia","Male",-0.01,"Other country",-0.19,"Language of the test",0,"Internet at home: No",-0.2,"Computer for school work at home: Yes",0
"Singapore","Male",0.0799115927484527,"Other country",0.327163064943669,"Language of the test",0.11787096904347398,"Internet at home: No",0.0168724611097907,"Computer for school work at home: Yes",0.11413111189662202
"Thailand","Male",0.321509794371319,"Other country",0.311592892305128,"Language of the test",0.30336701557854,"Internet at home: No",0.11021686628107902,"Computer for school work at home: Yes",0.37358773182955307
"Selected countries and jurisdictions","Female",0.0015133156693854799,"Country of test",-0.00384298277938669,"Other language",0.04115320095569021,"Internet at home: No",-0.08180171969381599,"Computer for school work at home: Yes",0.025023703593490997
"International Average (OECD)","Female",-0.0659015149673937,"Country of test",-0.0720638591856193,"Other language",0.043399279280571995,"Internet at home: No",-0.0416736362768416,"Computer for school work at home: Yes",-0.0628660853700361
"Chile","Female",0.19,"Country of test",0.18,"Other language",0.37,"Internet at home: No",0.02,"Computer for school work at home: Yes",0.2
"Greece","Female",-0.3620614035355749,"Country of test",-0.31717516045673294,"Other language",-3.6081772312978206e-4,"Internet at home: No",-0.210124677540207,"Computer for school work at home: Yes",-0.318286009479037
"Israel","Female",-0.13,"Country of test",-0.12000000000000001,"Other language",-0.03,"Internet at home: No",0.2,"Computer for school work at home: Yes",-0.12000000000000001
"Korea","Female",-0.415095653493892,"Country of test",-0.447626351410439,"Other language",-0.37057214079311596,"Internet at home: No",-0.5554660627643899,"Computer for school work at home: Yes",-0.43643048418177405
"Latvia","Female",0.148814355053156,"Country of test",0.10131677168425002,"Other language",0.17826730945974703,"Internet at home: No",0.0933193913053097,"Computer for school work at home: Yes",0.11416669658240101
"Lithuania","Female",0.17423892326085996,"Country of test",0.170030505023462,"Other language",0.166484570048231,"Internet at home: No",0.26482725057485706,"Computer for school work at home: Yes",0.17753871355256903
"Slovak Republic","Female",-0.08,"Country of test",-0.06,"Other language",0.11,"Internet at home: No",0.09,"Computer for school work at home: Yes",-0.06
"Spain","Female",-0.0514068812833004,"Country of test",-0.0786470047153336,"Other language",-0.08300582317883823,"Internet at home: No",-0.229694199105839,"Computer for school work at home: Yes",-0.0596385161619812
"Albania","Female",0.144397549971612,"Country of test",0.16205594091947,"Other language",0.20773811628182903,"Internet at home: No",0.0038366881230716787,"Computer for school work at home: Yes",0.20467600679464698
"Brunei Darussalam","Female",0.125147581758384,"Country of test",0.047788207799442706,"Other language",0.030943846078225305,"Internet at home: No",-0.14764782691417996,"Computer for school work at home: Yes",0.13277403931408197
"Chinese Taipei","Female",-0.5966148650659587,"Country of test",-0.5902472897766627,"Other language",-0.5497556359668961,"Internet at home: No",-0.703848384229403,"Computer for school work at home: Yes",-0.5632567068968579
"Costa Rica","Female",0.26,"Country of test",0.28,"Other language",0.32999999999999996,"Internet at home: No",0.03,"Computer for school work at home: Yes",0.32
"Croatia","Female",-0.15364191208540703,"Country of test",-0.185571302932829,"Other language",-0.103428324769674,"Internet at home: No",-0.29924138201571693,"Computer for school work at home: Yes",-0.18530958028565597
"Hong Kong (China)","Female",-0.31617175409606196,"Country of test",-0.336811205304638,"Other language",0.005644645359839089,"Internet at home: No",-0.592447808352792,"Computer for school work at home: Yes",-0.338481164749102
"Kazakhstan","Female",0.47392739850306,"Country of test",0.46354086987129706,"Other language",0.4105365448139,"Internet at home: No",0.492435571060177,"Computer for school work at home: Yes",0.4519117046826471
"Malta","Female",-0.16,"Country of test",-0.13,"Other language",-0.14,"Internet at home: No",0.32999999999999996,"Computer for school work at home: Yes",-0.12000000000000001
"Morocco","Female",-0.11,"Country of test",-0.06,"Other language",-0.07,"Internet at home: No",-0.19,"Computer for school work at home: Yes",0.06
"Panama","Female",0.07,"Country of test",0.1,"Other language",0.16,"Internet at home: No",-0.06,"Computer for school work at home: Yes",0.18
"Russia","Female",0.4420962533481869,"Country of test",0.40432886826598213,"Other language",0.24441140569885203,"Internet at home: No",-0.26391246332760415,"Computer for school work at home: Yes",0.424036022287495
"Serbia","Female",0,"Country of test",0,"Other language",-0.12000000000000001,"Internet at home: No",-0.2,"Computer for school work at home: Yes",0
"Singapore","Female",0.111693344344097,"Country of test",0.042213507137414806,"Other language",0.06629535964275969,"Internet at home: No",0.0168724611097907,"Computer for school work at home: Yes",0.11413111189662202
"Thailand","Female",0.27923089989402905,"Country of test",0.29712716542120204,"Other language",0.09172663008400012,"Internet at home: No",0.11021686628107902,"Computer for school work at home: Yes",0.37358773182955307
"Selected countries and jurisdictions","Male",8.417660693911839e-4,"Country of test",-0.00384298277938669,"Other language",0.04115320095569021,"Internet at home: No",-0.08180171969381599,"Computer for school work at home: Yes",0.025023703593490997
"International Average (OECD)","Male",-0.06892047488054141,"Country of test",-0.0720638591856193,"Other language",0.043399279280571995,"Internet at home: No",-0.0416736362768416,"Computer for school work at home: Yes",-0.0628660853700361
"Chile","Male",0.16,"Country of test",0.18,"Other language",0.37,"Internet at home: No",0.02,"Computer for school work at home: Yes",0.2
"Greece","Male",-0.250917996496517,"Country of test",-0.31717516045673294,"Other language",-3.6081772312978206e-4,"Internet at home: No",-0.210124677540207,"Computer for school work at home: Yes",-0.318286009479037
"Israel","Male",-0.08,"Country of test",-0.12000000000000001,"Other language",-0.03,"Internet at home: No",0.2,"Computer for school work at home: Yes",-0.12000000000000001
"Korea","Male",-0.47745115006541,"Country of test",-0.447626351410439,"Other language",-0.37057214079311596,"Internet at home: No",-0.5554660627643899,"Computer for school work at home: Yes",-0.43643048418177405
"Latvia","Male",0.05988212598747761,"Country of test",0.10131677168425002,"Other language",0.17826730945974703,"Internet at home: No",0.0933193913053097,"Computer for school work at home: Yes",0.11416669658240101
"Lithuania","Male",0.174418018994887,"Country of test",0.170030505023462,"Other language",0.166484570048231,"Internet at home: No",0.26482725057485706,"Computer for school work at home: Yes",0.17753871355256903
"Slovak Republic","Male",-0.04,"Country of test",-0.06,"Other language",0.11,"Internet at home: No",0.09,"Computer for school work at home: Yes",-0.06
"Spain","Male",-0.0960690738596398,"Country of test",-0.0786470047153336,"Other language",-0.08300582317883823,"Internet at home: No",-0.229694199105839,"Computer for school work at home: Yes",-0.0596385161619812
"Albania","Male",0.17199169976253603,"Country of test",0.16205594091947,"Other language",0.20773811628182903,"Internet at home: No",0.0038366881230716787,"Computer for school work at home: Yes",0.20467600679464698
"Brunei Darussalam","Male",-0.0070135101836189895,"Country of test",0.047788207799442706,"Other language",0.030943846078225305,"Internet at home: No",-0.14764782691417996,"Computer for school work at home: Yes",0.13277403931408197
"Chinese Taipei","Male",-0.5763903466486361,"Country of test",-0.5902472897766627,"Other language",-0.5497556359668961,"Internet at home: No",-0.703848384229403,"Computer for school work at home: Yes",-0.5632567068968579
