"Country","Gender","Score by Gender","Immigration Status","Score by Immigration","Language","Score by Language","Internet: Y/N","Score by Internet","Computer: Y/N","Score by Computer"
"Lithuania","Female",-0.013966127222664302,"Other country",0.0796413872163107,"Other language",0.0295069811155697,"Internet at home: Yes",0.022290967974868004,"Computer for school work at home: Yes","0.0241317179026577"
"Slovak Republic","Female",-0.0356254974174088,"Other country",0.04198909055105199,"Other language",0.18216120390831397,"Internet at home: Yes",-0.010475866897661399,"Computer for school work at home: Yes","-0.011158870190807"
"Spain","Female",-0.067834712128669,"Other country",-0.161547670762585,"Other language",-0.057395029096038906,"Internet at home: Yes",-0.08593476879735942,"Computer for school work at home: Yes","-0.0742587892559872"
"Albania","Female",-0.32603201546512095,"Other country",-0.33107004017019087,"Other language",-0.10212048274264701,"Internet at home: Yes",-0.255981247068601,"Computer for school work at home: Yes","-0.263675961923425"
"Brunei Darussalam","Female",-0.33726117063870586,"Other country",-0.15795717947707902,"Other language",-0.28227195888554,"Internet at home: Yes",-0.280153787036211,"Computer for school work at home: Yes","-0.277405436680242"
"Chinese Taipei","Female",-0.26517628475734006,"Other country",0.0144100592300732,"Other language",-0.3357710761366479,"Internet at home: Yes",-0.29449785201966105,"Computer for school work at home: Yes","-0.281656106731087"
"Costa Rica","Female",-0.31931639854722804,"Other country",-0.2813709939490552,"Other language",-0.210990573669447,"Internet at home: Yes",-0.27911259706307906,"Computer for school work at home: Yes","-0.252484620073491"
"Croatia","Female",-0.347124532730969,"Other country",-0.3105134452719349,"Other language",-0.23823333054370802,"Internet at home: Yes",-0.325867307842531,"Computer for school work at home: Yes","-0.323220826367174"
"Hong Kong (China)","Female",-0.364646333994492,"Other country",-0.35253789943196695,"Other language",-0.012725408269094001,"Internet at home: Yes",-0.37604106127471004,"Computer for school work at home: Yes","-0.369269789015304"
"Kazakhstan","Female",0.383335344232495,"Other country",0.35900772956371496,"Other language",0.227061874475922,"Internet at home: Yes",0.3478432588194069,"Computer for school work at home: Yes","0.322285838891668"
"Malta","Female",-0.009333621483758029,"Other country",-0.0718897885160451,"Other language",-0.0670565035871411,"Internet at home: Yes",-0.08877842059000722,"Computer for school work at home: Yes","-0.0845618358064812"
"Morocco","Female",-0.43000000000000005,"Other country",-0.19,"Other language",-0.37,"Internet at home: Yes",-0.33999999999999997,"Computer for school work at home: Yes","-0.35"
"Panama","Female",-0.5700000000000001,"Other country",-0.47000000000000003,"Other language",-0.24000000000000002,"Internet at home: Yes",-0.52,"Computer for school work at home: Yes","-0.52"
"Russia","Female",0.04616078906190319,"Other country",0.18406267830083098,"Other language",0.061969851338796095,"Internet at home: Yes",0.0663250005825853,"Computer for school work at home: Yes","0.0656608724200376"
"Serbia","Female",-0.32999999999999996,"Other country",-0.25,"Other language",-0.23,"Internet at home: Yes",-0.3,"Computer for school work at home: Yes","-0.3"
"Singapore","Female",-0.296098192449137,"Other country",-0.06601423485531113,"Other language",-0.354604319671356,"Internet at home: Yes",-0.330689399144379,"Computer for school work at home: Yes","-0.310315419322482"
"Thailand","Female",0.0666583847087818,"Other country",0.251758200668654,"Other language",0.0685387768277647,"Internet at home: Yes",0.13026901417767503,"Computer for school work at home: Yes","0.138992315194441"
"Selected countries and jurisdictions","Male",-0.14082185766195396,"Other country",-0.08084211825729869,"Other language",-0.10661714346424903,"Internet at home: Yes",-0.163253608566781,"Computer for school work at home: Yes","-0.161132251251583"
"International Average (OECD)","Male",-0.0743781740028777,"Other country",-0.013533143206832202,"Other language",-0.0335462799023726,"Internet at home: Yes",-0.09403427078620841,"Computer for school work at home: Yes","-0.0926551739663094"
"Chile","Male",-0.13,"Other country",-0.13,"Other language",0.06,"Internet at home: Yes",-0.12000000000000001,"Computer for school work at home: Yes","-0.13"
"Greece","Male",-0.3569068802899481,"Other country",-0.248509865709488,"Other language",-0.16798303434929704,"Internet at home: Yes",-0.430304952438709,"Computer for school work at home: Yes","-0.439544550481118"
"Israel","Male",-0.03,"Other country",0.07,"Other language",-0.03,"Internet at home: Yes",-0.08,"Computer for school work at home: Yes","-0.07"
"Korea","Male",0.0794447719536495,"Other country",0.19101167561862098,"Other language",-0.172711528962151,"Internet at home: Yes",0.0820476311918694,"Computer for school work at home: Yes","0.0840132394313226"
"Latvia","Male",-0.13157840392303496,"Other country",0.04888192359832919,"Other language",-0.10984817859445899,"Internet at home: Yes",-0.13101804204976802,"Computer for school work at home: Yes","-0.126815750181861"
"Lithuania","Male",0.06518333616277439,"Other country",0.0796413872163107,"Other language",0.0295069811155697,"Internet at home: Yes",0.022290967974868004,"Computer for school work at home: Yes","0.0241317179026577"
"Slovak Republic","Male",0.014763357252879899,"Other country",0.04198909055105199,"Other language",0.18216120390831397,"Internet at home: Yes",-0.010475866897661399,"Computer for school work at home: Yes","-0.011158870190807"
"Spain","Male",-0.109685611892113,"Other country",-0.161547670762585,"Other language",-0.057395029096038906,"Internet at home: Yes",-0.08593476879735942,"Computer for school work at home: Yes","-0.0742587892559872"
"Albania","Male",-0.18165220961198897,"Other country",-0.33107004017019087,"Other language",-0.10212048274264701,"Internet at home: Yes",-0.255981247068601,"Computer for school work at home: Yes","-0.263675961923425"
"Brunei Darussalam","Male",-0.21610471625267796,"Other country",-0.15795717947707902,"Other language",-0.28227195888554,"Internet at home: Yes",-0.280153787036211,"Computer for school work at home: Yes","-0.277405436680242"
"Chinese Taipei","Male",-0.338899462455412,"Other country",0.0144100592300732,"Other language",-0.3357710761366479,"Internet at home: Yes",-0.29449785201966105,"Computer for school work at home: Yes","-0.281656106731087"
"Costa Rica","Male",-0.30231738866323993,"Other country",-0.2813709939490552,"Other language",-0.210990573669447,"Internet at home: Yes",-0.27911259706307906,"Computer for school work at home: Yes","-0.252484620073491"
"Croatia","Male",-0.303944035015763,"Other country",-0.3105134452719349,"Other language",-0.23823333054370802,"Internet at home: Yes",-0.325867307842531,"Computer for school work at home: Yes","-0.323220826367174"
"Hong Kong (China)","Male",-0.38999553532584114,"Other country",-0.35253789943196695,"Other language",-0.012725408269094001,"Internet at home: Yes",-0.37604106127471004,"Computer for school work at home: Yes","-0.369269789015304"
"Kazakhstan","Male",0.352017316067348,"Other country",0.35900772956371496,"Other language",0.227061874475922,"Internet at home: Yes",0.3478432588194069,"Computer for school work at home: Yes","0.322285838891668"
"Malta","Male",-0.16521010847277603,"Other country",-0.0718897885160451,"Other language",-0.0670565035871411,"Internet at home: Yes",-0.08877842059000722,"Computer for school work at home: Yes","-0.0845618358064812"
"Morocco","Male",-0.21000000000000002,"Other country",-0.19,"Other language",-0.37,"Internet at home: Yes",-0.33999999999999997,"Computer for school work at home: Yes","-0.35"
"Panama","Male",-0.41000000000000003,"Other country",-0.47000000000000003,"Other language",-0.24000000000000002,"Internet at home: Yes",-0.52,"Computer for school work at home: Yes","-0.52"
"Russia","Male",0.0781641163296768,"Other country",0.18406267830083098,"Other language",0.061969851338796095,"Internet at home: Yes",0.0663250005825853,"Computer for school work at home: Yes","0.0656608724200376"
"Serbia","Male",-0.25,"Other country",-0.25,"Other language",-0.23,"Internet at home: Yes",-0.3,"Computer for school work at home: Yes","-0.3"
"Singapore","Male",-0.357944745303223,"Other country",-0.06601423485531113,"Other language",-0.354604319671356,"Internet at home: Yes",-0.330689399144379,"Computer for school work at home: Yes","-0.310315419322482"
"Thailand","Male",0.19998407536739804,"Other country",0.251758200668654,"Other language",0.0685387768277647,"Internet at home: Yes",0.13026901417767503,"Computer for school work at home: Yes","0.138992315194441"
"Selected countries and jurisdictions","Female",-0.18226473570922302,"Country of test",-0.16789674394378698,"Language of the test",-0.15108332514447004,"Internet at home: No",-0.16702730623022102,"Computer for school work at home: Yes","-0.161132251251583"
"International Average (OECD)","Female",-0.11297979515998098,"Country of test",-0.09715754382388982,"Language of the test",-0.10044187040247901,"Internet at home: No",-0.0944200801669943,"Computer for school work at home: Yes","-0.0926551739663094"
"Chile","Female",-0.13,"Country of test",-0.13,"Language of the test",-0.13,"Internet at home: No",-0.19,"Computer for school work at home: Yes","-0.13"
"Greece","Female",-0.48788388382227316,"Country of test",-0.434272100583694,"Language of the test",-0.4397682953321281,"Internet at home: No",-0.306972744452742,"Computer for school work at home: Yes","-0.439544550481118"
"Israel","Female",-0.11,"Country of test",-0.08,"Language of the test",-0.08,"Internet at home: No",0.18,"Computer for school work at home: Yes","-0.07"
"Korea","Female",0.0737357254630253,"Country of test",0.0754532357287187,"Language of the test",0.0781276413105877,"Internet at home: No",-0.06458410091712531,"Computer for school work at home: Yes","0.0840132394313226"
"Latvia","Female",-0.134025256433459,"Country of test",-0.13580343942107903,"Language of the test",-0.13540907187072704,"Internet at home: No",-0.164605951796897,"Computer for school work at home: Yes","-0.126815750181861"
"Lithuania","Female",-0.013966127222664302,"Country of test",0.024177216882111704,"Language of the test",0.024677756187772203,"Internet at home: No",0.176976647194087,"Computer for school work at home: Yes","0.0241317179026577"
"Slovak Republic","Female",-0.0356254974174088,"Country of test",-0.0138335885027647,"Language of the test",-0.023235522858655103,"Internet at home: No",-0.15038214201748804,"Computer for school work at home: Yes","-0.011158870190807"
"Spain","Female",-0.067834712128669,"Country of test",-0.08173028009698119,"Language of the test",-0.0969414409693357,"Internet at home: No",-0.230160372879506,"Computer for school work at home: Yes","-0.0742587892559872"
"Albania","Female",-0.32603201546512095,"Country of test",-0.25120894789113896,"Language of the test",-0.261093381696468,"Internet at home: No",-0.26539887612490703,"Computer for school work at home: Yes","-0.263675961923425"
"Brunei Darussalam","Female",-0.33726117063870586,"Country of test",-0.288348357460383,"Language of the test",-0.23574205531016804,"Internet at home: No",-0.2831788333875051,"Computer for school work at home: Yes","-0.277405436680242"
"Chinese Taipei","Female",-0.26517628475734006,"Country of test",-0.305521718029207,"Language of the test",-0.29576008971591106,"Internet at home: No",-0.4596028796500631,"Computer for school work at home: Yes","-0.281656106731087"
"Costa Rica","Female",-0.31931639854722804,"Country of test",-0.311674027644031,"Language of the test",-0.3135864117097861,"Internet at home: No",-0.48231663002649605,"Computer for school work at home: Yes","-0.252484620073491"
"Croatia","Female",-0.347124532730969,"Country of test",-0.3272477791215219,"Language of the test",-0.329303077748434,"Internet at home: No",-0.5280865678427578,"Computer for school work at home: Yes","-0.323220826367174"
"Hong Kong (China)","Female",-0.364646333994492,"Country of test",-0.3851179815510631,"Language of the test",-0.458123713602015,"Internet at home: No",-0.40491199708374,"Computer for school work at home: Yes","-0.369269789015304"
"Kazakhstan","Female",0.383335344232495,"Country of test",0.36784545664277596,"Language of the test",0.38304173734252,"Internet at home: No",0.5240213334336581,"Computer for school work at home: Yes","0.322285838891668"
"Malta","Female",-0.009333621483758029,"Country of test",-0.08690591636908801,"Language of the test",-0.16554903333123902,"Internet at home: No",0.23625610926856,"Computer for school work at home: Yes","-0.0845618358064812"
"Morocco","Female",-0.43000000000000005,"Country of test",-0.32,"Language of the test",0.1,"Internet at home: No",-0.31,"Computer for school work at home: Yes","-0.35"
"Panama","Female",-0.5700000000000001,"Country of test",-0.5,"Language of the test",-0.52,"Internet at home: No",-0.5,"Computer for school work at home: Yes","-0.52"
"Russia","Female",0.04616078906190319,"Country of test",0.0572877098753616,"Language of the test",0.0611239501080429,"Internet at home: No",-0.180351450758404,"Computer for school work at home: Yes","0.0656608724200376"
"Serbia","Female",-0.32999999999999996,"Country of test",-0.3,"Language of the test",-0.3,"Internet at home: No",-0.21000000000000002,"Computer for school work at home: Yes","-0.3"
"Singapore","Female",-0.296098192449137,"Country of test",-0.38856424921705907,"Language of the test",-0.306861202427343,"Internet at home: No",-0.15556310817963503,"Computer for school work at home: Yes","-0.310315419322482"
"Thailand","Female",0.0666583847087818,"Country of test",0.124649690870888,"Language of the test",0.12842290449741803,"Internet at home: No",0.09973965609567792,"Computer for school work at home: Yes","0.138992315194441"
"Selected countries and jurisdictions","Male",-0.14082185766195396,"Country of test",-0.16789674394378698,"Language of the test",-0.15108332514447004,"Internet at home: No",-0.16702730623022102,"Computer for school work at home: Yes","-0.161132251251583"
"International Average (OECD)","Male",-0.0743781740028777,"Country of test",-0.09715754382388982,"Language of the test",-0.10044187040247901,"Internet at home: No",-0.0944200801669943,"Computer for school work at home: Yes","-0.0926551739663094"
"Chile","Male",-0.13,"Country of test",-0.13,"Language of the test",-0.13,"Internet at home: No",-0.19,"Computer for school work at home: Yes","-0.13"
"Greece","Male",-0.3569068802899481,"Country of test",-0.434272100583694,"Language of the test",-0.4397682953321281,"Internet at home: No",-0.306972744452742,"Computer for school work at home: Yes","-0.439544550481118"
"Israel","Male",-0.03,"Country of test",-0.08,"Language of the test",-0.08,"Internet at home: No",0.18,"Computer for school work at home: Yes","-0.07"
"Korea","Male",0.0794447719536495,"Country of test",0.0754532357287187,"Language of the test",0.0781276413105877,"Internet at home: No",-0.06458410091712531,"Computer for school work at home: Yes","0.0840132394313226"
"Latvia","Male",-0.13157840392303496,"Country of test",-0.13580343942107903,"Language of the test",-0.13540907187072704,"Internet at home: No",-0.164605951796897,"Computer for school work at home: Yes","-0.126815750181861"
"Lithuania","Male",0.06518333616277439,"Country of test",0.024177216882111704,"Language of the test",0.024677756187772203,"Internet at home: No",0.176976647194087,"Computer for school work at home: Yes","0.0241317179026577"
"Slovak Republic","Male",0.014763357252879899,"Country of test",-0.0138335885027647,"Language of the test",-0.023235522858655103,"Internet at home: No",-0.15038214201748804,"Computer for school work at home: Yes","-0.011158870190807"
"Spain","Male",-0.109685611892113,"Country of test",-0.08173028009698119,"Language of the test",-0.0969414409693357,"Internet at home: No",-0.230160372879506,"Computer for school work at home: Yes","-0.0742587892559872"
"Albania","Male",-0.18165220961198897,"Country of test",-0.25120894789113896,"Language of the test",-0.261093381696468,"Internet at home: No",-0.26539887612490703,"Computer for school work at home: Yes","-0.263675961923425"
"Brunei Darussalam","Male",-0.21610471625267796,"Country of test",-0.288348357460383,"Language of the test",-0.23574205531016804,"Internet at home: No",-0.2831788333875051,"Computer for school work at home: Yes","-0.277405436680242"
"Chinese Taipei","Male",-0.338899462455412,"Country of test",-0.305521718029207,"Language of the test",-0.29576008971591106,"Internet at home: No",-0.4596028796500631,"Computer for school work at home: Yes","-0.281656106731087"
"Costa Rica","Male",-0.30231738866323993,"Country of test",-0.311674027644031,"Language of the test",-0.3135864117097861,"Internet at home: No",-0.48231663002649605,"Computer for school work at home: Yes","-0.252484620073491"
"Croatia","Male",-0.303944035015763,"Country of test",-0.3272477791215219,"Language of the test",-0.329303077748434,"Internet at home: No",-0.5280865678427578,"Computer for school work at home: Yes","-0.323220826367174"
"Hong Kong (China)","Male",-0.38999553532584114,"Country of test",-0.3851179815510631,"Language of the test",-0.458123713602015,"Internet at home: No",-0.40491199708374,"Computer for school work at home: Yes","-0.369269789015304"
"Kazakhstan","Male",0.352017316067348,"Country of test",0.36784545664277596,"Language of the test",0.38304173734252,"Internet at home: No",0.5240213334336581,"Computer for school work at home: Yes","0.322285838891668"
"Malta","Male",-0.16521010847277603,"Country of test",-0.08690591636908801,"Language of the test",-0.16554903333123902,"Internet at home: No",0.23625610926856,"Computer for school work at home: Yes","-0.0845618358064812"
"Morocco","Male",-0.21000000000000002,"Country of test",-0.32,"Language of the test",0.1,"Internet at home: No",-0.31,"Computer for school work at home: Yes","-0.35"
"Panama","Male",-0.41000000000000003,"Country of test",-0.5,"Language of the test",-0.52,"Internet at home: No",-0.5,"Computer for school work at home: Yes","-0.52"
"Russia","Male",0.0781641163296768,"Country of test",0.0572877098753616,"Language of the test",0.0611239501080429,"Internet at home: No",-0.180351450758404,"Computer for school work at home: Yes","0.0656608724200376"
"Serbia","Male",-0.25,"Country of test",-0.3,"Language of the test",-0.3,"Internet at home: No",-0.21000000000000002,"Computer for school work at home: Yes","-0.3"
"Singapore","Male",-0.357944745303223,"Country of test",-0.38856424921705907,"Language of the test",-0.306861202427343,"Internet at home: No",-0.15556310817963503,"Computer for school work at home: Yes","-0.310315419322482"
"Thailand","Male",0.19998407536739804,"Country of test",0.124649690870888,"Language of the test",0.12842290449741803,"Internet at home: No",0.09973965609567792,"Computer for school work at home: Yes","0.138992315194441"
"Selected countries and jurisdictions","Female",-0.18226473570922302,"Other country",-0.08084211825729869,"Language of the test",-0.15108332514447004,"Internet at home: No",-0.16702730623022102,"Computer for school work at home: Yes","-0.161132251251583"
"International Average (OECD)","Female",-0.11297979515998098,"Other country",-0.013533143206832202,"Language of the test",-0.10044187040247901,"Internet at home: No",-0.0944200801669943,"Computer for school work at home: Yes","-0.0926551739663094"
"Chile","Female",-0.13,"Other country",-0.13,"Language of the test",-0.13,"Internet at home: No",-0.19,"Computer for school work at home: Yes","-0.13"
"Greece","Female",-0.48788388382227316,"Other country",-0.248509865709488,"Language of the test",-0.4397682953321281,"Internet at home: No",-0.306972744452742,"Computer for school work at home: Yes","-0.439544550481118"
"Israel","Female",-0.11,"Other country",0.07,"Language of the test",-0.08,"Internet at home: No",0.18,"Computer for school work at home: Yes","-0.07"
"Korea","Female",0.0737357254630253,"Other country",0.19101167561862098,"Language of the test",0.0781276413105877,"Internet at home: No",-0.06458410091712531,"Computer for school work at home: Yes","0.0840132394313226"
"Latvia","Female",-0.134025256433459,"Other country",0.04888192359832919,"Language of the test",-0.13540907187072704,"Internet at home: No",-0.164605951796897,"Computer for school work at home: Yes","-0.126815750181861"
"Lithuania","Female",-0.013966127222664302,"Other country",0.0796413872163107,"Language of the test",0.024677756187772203,"Internet at home: No",0.176976647194087,"Computer for school work at home: Yes","0.0241317179026577"
"Slovak Republic","Female",-0.0356254974174088,"Other country",0.04198909055105199,"Language of the test",-0.023235522858655103,"Internet at home: No",-0.15038214201748804,"Computer for school work at home: Yes","-0.011158870190807"
"Spain","Female",-0.067834712128669,"Other country",-0.161547670762585,"Language of the test",-0.0969414409693357,"Internet at home: No",-0.230160372879506,"Computer for school work at home: Yes","-0.0742587892559872"
"Albania","Female",-0.32603201546512095,"Other country",-0.33107004017019087,"Language of the test",-0.261093381696468,"Internet at home: No",-0.26539887612490703,"Computer for school work at home: Yes","-0.263675961923425"
"Brunei Darussalam","Female",-0.33726117063870586,"Other country",-0.15795717947707902,"Language of the test",-0.23574205531016804,"Internet at home: No",-0.2831788333875051,"Computer for school work at home: Yes","-0.277405436680242"
"Chinese Taipei","Female",-0.26517628475734006,"Other country",0.0144100592300732,"Language of the test",-0.29576008971591106,"Internet at home: No",-0.4596028796500631,"Computer for school work at home: Yes","-0.281656106731087"
"Costa Rica","Female",-0.31931639854722804,"Other country",-0.2813709939490552,"Language of the test",-0.3135864117097861,"Internet at home: No",-0.48231663002649605,"Computer for school work at home: Yes","-0.252484620073491"
"Croatia","Female",-0.347124532730969,"Other country",-0.3105134452719349,"Language of the test",-0.329303077748434,"Internet at home: No",-0.5280865678427578,"Computer for school work at home: Yes","-0.323220826367174"
"Hong Kong (China)","Female",-0.364646333994492,"Other country",-0.35253789943196695,"Language of the test",-0.458123713602015,"Internet at home: No",-0.40491199708374,"Computer for school work at home: Yes","-0.369269789015304"
"Kazakhstan","Female",0.383335344232495,"Other country",0.35900772956371496,"Language of the test",0.38304173734252,"Internet at home: No",0.5240213334336581,"Computer for school work at home: Yes","0.322285838891668"
"Malta","Female",-0.009333621483758029,"Other country",-0.0718897885160451,"Language of the test",-0.16554903333123902,"Internet at home: No",0.23625610926856,"Computer for school work at home: Yes","-0.0845618358064812"
"Morocco","Female",-0.43000000000000005,"Other country",-0.19,"Language of the test",0.1,"Internet at home: No",-0.31,"Computer for school work at home: Yes","-0.35"
"Panama","Female",-0.5700000000000001,"Other country",-0.47000000000000003,"Language of the test",-0.52,"Internet at home: No",-0.5,"Computer for school work at home: Yes","-0.52"
"Russia","Female",0.04616078906190319,"Other country",0.18406267830083098,"Language of the test",0.0611239501080429,"Internet at home: No",-0.180351450758404,"Computer for school work at home: Yes","0.0656608724200376"
"Serbia","Female",-0.32999999999999996,"Other country",-0.25,"Language of the test",-0.3,"Internet at home: No",-0.21000000000000002,"Computer for school work at home: Yes","-0.3"
"Singapore","Female",-0.296098192449137,"Other country",-0.06601423485531113,"Language of the test",-0.306861202427343,"Internet at home: No",-0.15556310817963503,"Computer for school work at home: Yes","-0.310315419322482"
"Thailand","Female",0.0666583847087818,"Other country",0.251758200668654,"Language of the test",0.12842290449741803,"Internet at home: No",0.09973965609567792,"Computer for school work at home: Yes","0.138992315194441"
"Selected countries and jurisdictions","Male",-0.14082185766195396,"Other country",-0.08084211825729869,"Language of the test",-0.15108332514447004,"Internet at home: No",-0.16702730623022102,"Computer for school work at home: Yes","-0.161132251251583"
"International Average (OECD)","Male",-0.0743781740028777,"Other country",-0.013533143206832202,"Language of the test",-0.10044187040247901,"Internet at home: No",-0.0944200801669943,"Computer for school work at home: Yes","-0.0926551739663094"
"Chile","Male",-0.13,"Other country",-0.13,"Language of the test",-0.13,"Internet at home: No",-0.19,"Computer for school work at home: Yes","-0.13"
"Greece","Male",-0.3569068802899481,"Other country",-0.248509865709488,"Language of the test",-0.4397682953321281,"Internet at home: No",-0.306972744452742,"Computer for school work at home: Yes","-0.439544550481118"
"Israel","Male",-0.03,"Other country",0.07,"Language of the test",-0.08,"Internet at home: No",0.18,"Computer for school work at home: Yes","-0.07"
"Korea","Male",0.0794447719536495,"Other country",0.19101167561862098,"Language of the test",0.0781276413105877,"Internet at home: No",-0.06458410091712531,"Computer for school work at home: Yes","0.0840132394313226"
"Latvia","Male",-0.13157840392303496,"Other country",0.04888192359832919,"Language of the test",-0.13540907187072704,"Internet at home: No",-0.164605951796897,"Computer for school work at home: Yes","-0.126815750181861"
"Lithuania","Male",0.06518333616277439,"Other country",0.0796413872163107,"Language of the test",0.024677756187772203,"Internet at home: No",0.176976647194087,"Computer for school work at home: Yes","0.0241317179026577"
"Slovak Republic","Male",0.014763357252879899,"Other country",0.04198909055105199,"Language of the test",-0.023235522858655103,"Internet at home: No",-0.15038214201748804,"Computer for school work at home: Yes","-0.011158870190807"
"Spain","Male",-0.109685611892113,"Other country",-0.161547670762585,"Language of the test",-0.0969414409693357,"Internet at home: No",-0.230160372879506,"Computer for school work at home: Yes","-0.0742587892559872"
"Albania","Male",-0.18165220961198897,"Other country",-0.33107004017019087,"Language of the test",-0.261093381696468,"Internet at home: No",-0.26539887612490703,"Computer for school work at home: Yes","-0.263675961923425"
"Brunei Darussalam","Male",-0.21610471625267796,"Other country",-0.15795717947707902,"Language of the test",-0.23574205531016804,"Internet at home: No",-0.2831788333875051,"Computer for school work at home: Yes","-0.277405436680242"
"Chinese Taipei","Male",-0.338899462455412,"Other country",0.0144100592300732,"Language of the test",-0.29576008971591106,"Internet at home: No",-0.4596028796500631,"Computer for school work at home: Yes","-0.281656106731087"
"Costa Rica","Male",-0.30231738866323993,"Other country",-0.2813709939490552,"Language of the test",-0.3135864117097861,"Internet at home: No",-0.48231663002649605,"Computer for school work at home: Yes","-0.252484620073491"
"Croatia","Male",-0.303944035015763,"Other country",-0.3105134452719349,"Language of the test",-0.329303077748434,"Internet at home: No",-0.5280865678427578,"Computer for school work at home: Yes","-0.323220826367174"
"Hong Kong (China)","Male",-0.38999553532584114,"Other country",-0.35253789943196695,"Language of the test",-0.458123713602015,"Internet at home: No",-0.40491199708374,"Computer for school work at home: Yes","-0.369269789015304"
"Kazakhstan","Male",0.352017316067348,"Other country",0.35900772956371496,"Language of the test",0.38304173734252,"Internet at home: No",0.5240213334336581,"Computer for school work at home: Yes","0.322285838891668"
"Malta","Male",-0.16521010847277603,"Other country",-0.0718897885160451,"Language of the test",-0.16554903333123902,"Internet at home: No",0.23625610926856,"Computer for school work at home: Yes","-0.0845618358064812"
"Morocco","Male",-0.21000000000000002,"Other country",-0.19,"Language of the test",0.1,"Internet at home: No",-0.31,"Computer for school work at home: Yes","-0.35"
"Panama","Male",-0.41000000000000003,"Other country",-0.47000000000000003,"Language of the test",-0.52,"Internet at home: No",-0.5,"Computer for school work at home: Yes","-0.52"
"Russia","Male",0.0781641163296768,"Other country",0.18406267830083098,"Language of the test",0.0611239501080429,"Internet at home: No",-0.180351450758404,"Computer for school work at home: Yes","0.0656608724200376"
"Serbia","Male",-0.25,"Other country",-0.25,"Language of the test",-0.3,"Internet at home: No",-0.21000000000000002,"Computer for school work at home: Yes","-0.3"
"Singapore","Male",-0.357944745303223,"Other country",-0.06601423485531113,"Language of the test",-0.306861202427343,"Internet at home: No",-0.15556310817963503,"Computer for school work at home: Yes","-0.310315419322482"
"Thailand","Male",0.19998407536739804,"Other country",0.251758200668654,"Language of the test",0.12842290449741803,"Internet at home: No",0.09973965609567792,"Computer for school work at home: Yes","0.138992315194441"
"Selected countries and jurisdictions","Female",-0.18226473570922302,"Country of test",-0.16789674394378698,"Other language",-0.10661714346424903,"Internet at home: No",-0.16702730623022102,"Computer for school work at home: Yes","-0.161132251251583"
"International Average (OECD)","Female",-0.11297979515998098,"Country of test",-0.09715754382388982,"Other language",-0.0335462799023726,"Internet at home: No",-0.0944200801669943,"Computer for school work at home: Yes","-0.0926551739663094"
"Chile","Female",-0.13,"Country of test",-0.13,"Other language",0.06,"Internet at home: No",-0.19,"Computer for school work at home: Yes","-0.13"
"Greece","Female",-0.48788388382227316,"Country of test",-0.434272100583694,"Other language",-0.16798303434929704,"Internet at home: No",-0.306972744452742,"Computer for school work at home: Yes","-0.439544550481118"
"Israel","Female",-0.11,"Country of test",-0.08,"Other language",-0.03,"Internet at home: No",0.18,"Computer for school work at home: Yes","-0.07"
"Korea","Female",0.0737357254630253,"Country of test",0.0754532357287187,"Other language",-0.172711528962151,"Internet at home: No",-0.06458410091712531,"Computer for school work at home: Yes","0.0840132394313226"
"Latvia","Female",-0.134025256433459,"Country of test",-0.13580343942107903,"Other language",-0.10984817859445899,"Internet at home: No",-0.164605951796897,"Computer for school work at home: Yes","-0.126815750181861"
"Lithuania","Female",-0.013966127222664302,"Country of test",0.024177216882111704,"Other language",0.0295069811155697,"Internet at home: No",0.176976647194087,"Computer for school work at home: Yes","0.0241317179026577"
"Slovak Republic","Female",-0.0356254974174088,"Country of test",-0.0138335885027647,"Other language",0.18216120390831397,"Internet at home: No",-0.15038214201748804,"Computer for school work at home: Yes","-0.011158870190807"
"Spain","Female",-0.067834712128669,"Country of test",-0.08173028009698119,"Other language",-0.057395029096038906,"Internet at home: No",-0.230160372879506,"Computer for school work at home: Yes","-0.0742587892559872"
"Albania","Female",-0.32603201546512095,"Country of test",-0.25120894789113896,"Other language",-0.10212048274264701,"Internet at home: No",-0.26539887612490703,"Computer for school work at home: Yes","-0.263675961923425"
"Brunei Darussalam","Female",-0.33726117063870586,"Country of test",-0.288348357460383,"Other language",-0.28227195888554,"Internet at home: No",-0.2831788333875051,"Computer for school work at home: Yes","-0.277405436680242"
"Chinese Taipei","Female",-0.26517628475734006,"Country of test",-0.305521718029207,"Other language",-0.3357710761366479,"Internet at home: No",-0.4596028796500631,"Computer for school work at home: Yes","-0.281656106731087"
"Costa Rica","Female",-0.31931639854722804,"Country of test",-0.311674027644031,"Other language",-0.210990573669447,"Internet at home: No",-0.48231663002649605,"Computer for school work at home: Yes","-0.252484620073491"
"Croatia","Female",-0.347124532730969,"Country of test",-0.3272477791215219,"Other language",-0.23823333054370802,"Internet at home: No",-0.5280865678427578,"Computer for school work at home: Yes","-0.323220826367174"
"Hong Kong (China)","Female",-0.364646333994492,"Country of test",-0.3851179815510631,"Other language",-0.012725408269094001,"Internet at home: No",-0.40491199708374,"Computer for school work at home: Yes","-0.369269789015304"
"Kazakhstan","Female",0.383335344232495,"Country of test",0.36784545664277596,"Other language",0.227061874475922,"Internet at home: No",0.5240213334336581,"Computer for school work at home: Yes","0.322285838891668"
"Malta","Female",-0.009333621483758029,"Country of test",-0.08690591636908801,"Other language",-0.0670565035871411,"Internet at home: No",0.23625610926856,"Computer for school work at home: Yes","-0.0845618358064812"
